"DateTime","DiRT Rally","DiRT Rally 2.0","WRC 8 FIA World Rally Championship","WRC 9 FIA World Rally Championship","WRC 10 FIA World Rally Championship","Dakar Desert Rally"
"2022-01-12 00:00:00",324,1751,44,20,276,
"2022-01-13 00:00:00",351,1831,52,19,286,
"2022-01-14 00:00:00",395,1936,47,25,318,
"2022-01-15 00:00:00",439,2187,60,33,371,
"2022-01-16 00:00:00",435,2203,67,36,407,
"2022-01-17 00:00:00",399,1808,46,28,355,
"2022-01-18 00:00:00",378,1774,50,22,364,
"2022-01-19 00:00:00",387,1751,50,28,298,
"2022-01-20 00:00:00",370,1776,47,25,307,
"2022-01-21 00:00:00",402,2056,58,24,381,
"2022-01-22 00:00:00",485,2281,74,39,429,
"2022-01-23 00:00:00",473,2351,78,35,529,
"2022-01-24 00:00:00",415,1915,57,40,475,
"2022-01-25 00:00:00",405,1865,54,29,436,
"2022-01-26 00:00:00",374,1871,47,36,435,
"2022-01-27 00:00:00",380,1812,51,33,399,
"2022-01-28 00:00:00",391,2100,62,42,428,
"2022-01-29 00:00:00",455,2519,74,80,460,
"2022-01-30 00:00:00",451,2590,84,78,465,
"2022-01-31 00:00:00",398,2066,69,66,376,
"2022-02-01 00:00:00",363,2099,60,67,392,
"2022-02-02 00:00:00",363,2141,69,63,369,
"2022-02-03 00:00:00",366,2133,74,75,424,
"2022-02-04 00:00:00",407,2269,73,70,401,
"2022-02-05 00:00:00",453,2516,65,70,470,
"2022-02-06 00:00:00",447,2712,76,57,502,
"2022-02-07 00:00:00",374,2145,51,50,344,
"2022-02-08 00:00:00",373,2163,51,46,337,
"2022-02-09 00:00:00",376,2068,44,43,312,
"2022-02-10 00:00:00",382,2032,46,45,284,
"2022-02-11 00:00:00",391,2265,64,43,283,
"2022-02-12 00:00:00",435,2315,63,51,329,
"2022-02-13 00:00:00",413,2347,65,53,359,
"2022-02-14 00:00:00",339,1711,45,40,274,
"2022-02-15 00:00:00",343,1771,41,33,294,
"2022-02-16 00:00:00",330,1710,47,32,253,
"2022-02-17 00:00:00",325,1739,39,32,243,
"2022-02-18 00:00:00",327,1847,48,37,282,
"2022-02-19 00:00:00",412,2062,64,52,329,
"2022-02-20 00:00:00",390,2064,61,46,309,
"2022-02-21 00:00:00",315,1694,45,40,225,
"2022-02-22 00:00:00",313,1614,42,32,216,
"2022-02-23 00:00:00",310,1606,42,36,202,
"2022-02-24 00:00:00",301,1503,35,37,186,
"2022-02-25 00:00:00",323,1604,38,30,192,
"2022-02-26 00:00:00",346,1806,49,47,247,
"2022-02-27 00:00:00",360,1724,57,40,263,
"2022-02-28 00:00:00",310,1506,51,37,219,
"2022-03-01 00:00:00",288,1480,45,36,209,
"2022-03-02 00:00:00",292,1379,37,34,202,
"2022-03-03 00:00:00",284,1427,33,31,210,
"2022-03-04 00:00:00",316,1525,46,35,226,
"2022-03-05 00:00:00",338,1700,51,50,267,
"2022-03-06 00:00:00",360,1765,48,31,288,
"2022-03-07 00:00:00",304,1400,40,30,209,
"2022-03-08 00:00:00",289,1422,33,35,181,
"2022-03-09 00:00:00",288,1312,41,31,185,
"2022-03-10 00:00:00",297,1345,31,31,174,
"2022-03-11 00:00:00",333,1452,38,30,194,
"2022-03-12 00:00:00",338,1687,52,54,223,
"2022-03-13 00:00:00",330,1724,48,42,237,
"2022-03-14 00:00:00",312,1383,38,25,198,
"2022-03-15 00:00:00",292,1494,37,24,202,
"2022-03-16 00:00:00",310,1482,35,26,197,
"2022-03-17 00:00:00",307,1587,32,28,185,
"2022-03-18 00:00:00",318,1627,41,28,194,
"2022-03-19 00:00:00",358,1894,40,35,217,
"2022-03-20 00:00:00",342,1997,43,38,211,
"2022-03-21 00:00:00",298,1710,42,24,164,
"2022-03-22 00:00:00",284,1565,36,33,171,
"2022-03-23 00:00:00",283,1583,30,24,163,
"2022-03-24 00:00:00",278,1621,40,25,146,
"2022-03-25 00:00:00",303,1745,60,58,177,
"2022-03-26 00:00:00",324,1816,85,86,196,
"2022-03-27 00:00:00",299,1867,113,102,212,
"2022-03-28 00:00:00",315,1677,112,91,192,
"2022-03-29 00:00:00",267,1604,91,83,191,
"2022-03-30 00:00:00",283,1556,96,79,202,
"2022-03-31 00:00:00",296,1562,91,69,197,
"2022-04-01 00:00:00",308,1618,92,89,215,
"2022-04-02 00:00:00",355,1860,99,108,271,
"2022-04-03 00:00:00",344,1852,119,114,293,
"2022-04-04 00:00:00",300,1551,102,87,233,
"2022-04-05 00:00:00",291,1459,73,68,197,
"2022-04-06 00:00:00",277,1464,65,57,207,
"2022-04-07 00:00:00",302,1409,57,55,171,
"2022-04-08 00:00:00",298,1603,54,57,198,
"2022-04-09 00:00:00",343,1688,68,64,205,
"2022-04-10 00:00:00",363,1677,63,57,209,
"2022-04-11 00:00:00",287,1287,48,52,171,
"2022-04-12 00:00:00",279,1379,44,42,166,
"2022-04-13 00:00:00",266,1310,51,39,172,
"2022-04-14 00:00:00",287,1386,44,42,175,
"2022-04-15 00:00:00",319,1464,54,51,215,
"2022-04-16 00:00:00",349,1543,61,54,209,
"2022-04-17 00:00:00",331,1654,59,50,210,
"2022-04-18 00:00:00",288,1378,54,58,179,
"2022-04-19 00:00:00",275,1314,37,42,159,
"2022-04-20 00:00:00",278,1259,46,45,174,
"2022-04-21 00:00:00",285,1337,36,49,162,
"2022-04-22 00:00:00",308,1391,42,39,173,
"2022-04-23 00:00:00",342,1521,61,48,184,
"2022-04-24 00:00:00",347,1661,59,46,212,
"2022-04-25 00:00:00",304,1353,56,39,181,
"2022-04-26 00:00:00",282,1340,45,39,184,
"2022-04-27 00:00:00",264,1303,48,35,169,
"2022-04-28 00:00:00",278,1264,36,33,149,
"2022-04-29 00:00:00",286,1341,44,34,156,
"2022-04-30 00:00:00",292,1449,49,45,190,
"2022-05-01 00:00:00",320,1491,56,53,211,
"2022-05-02 00:00:00",281,1377,51,38,157,
"2022-05-03 00:00:00",388,1337,49,43,160,
"2022-05-04 00:00:00",278,1297,43,36,157,
"2022-05-05 00:00:00",270,1259,44,32,156,
"2022-05-06 00:00:00",279,1295,49,29,159,
"2022-05-07 00:00:00",303,1477,55,42,165,
"2022-05-08 00:00:00",317,1457,48,45,156,
"2022-05-09 00:00:00",281,1238,39,36,160,
"2022-05-10 00:00:00",260,1224,38,39,146,
"2022-05-11 00:00:00",269,1160,38,37,154,
"2022-05-12 00:00:00",271,1200,35,39,150,
"2022-05-13 00:00:00",276,1298,40,36,146,
"2022-05-14 00:00:00",290,1334,44,41,177,
"2022-05-15 00:00:00",292,1392,39,41,176,
"2022-05-16 00:00:00",272,1204,40,32,162,
"2022-05-17 00:00:00",267,1201,34,40,133,
"2022-05-18 00:00:00",257,1147,30,32,144,
"2022-05-19 00:00:00",249,1166,31,36,137,
"2022-05-20 00:00:00",257,1216,33,38,151,
"2022-05-21 00:00:00",310,1295,44,43,181,
"2022-05-22 00:00:00",289,1406,41,43,196,
"2022-05-23 00:00:00",292,1324,44,35,248,
"2022-05-24 00:00:00",298,1535,47,51,222,
"2022-05-25 00:00:00",274,1648,55,63,241,
"2022-05-26 00:00:00",282,1609,64,63,252,
"2022-05-27 00:00:00",284,1761,70,75,223,
"2022-05-28 00:00:00",328,1802,67,81,214,
"2022-05-29 00:00:00",315,1892,63,75,217,
"2022-05-30 00:00:00",299,1842,61,69,217,
"2022-05-31 00:00:00",293,1709,56,64,180,
"2022-06-01 00:00:00",307,1657,48,59,172,
"2022-06-02 00:00:00",268,1671,53,53,179,
"2022-06-03 00:00:00",271,1627,46,54,169,
"2022-06-04 00:00:00",310,1742,50,55,188,
"2022-06-05 00:00:00",371,1868,56,52,203,
"2022-06-06 00:00:00",274,1624,48,54,155,
"2022-06-07 00:00:00",276,1565,39,44,132,
"2022-06-08 00:00:00",251,1433,38,48,162,
"2022-06-09 00:00:00",242,1381,40,47,147,
"2022-06-10 00:00:00",256,1360,41,44,139,
"2022-06-11 00:00:00",293,1438,37,41,157,
"2022-06-12 00:00:00",288,1455,37,44,155,
"2022-06-13 00:00:00",276,1308,38,31,154,
"2022-06-14 00:00:00",255,1156,43,29,144,
"2022-06-15 00:00:00",240,1171,37,42,130,
"2022-06-16 00:00:00",245,1240,39,41,137,
"2022-06-17 00:00:00",263,1178,42,43,123,
"2022-06-18 00:00:00",287,1328,40,49,157,
"2022-06-19 00:00:00",276,1302,41,43,167,
"2022-06-20 00:00:00",284,1245,38,39,145,
"2022-06-21 00:00:00",252,1221,37,49,134,
"2022-06-22 00:00:00",261,1132,36,37,119,
"2022-06-23 00:00:00",241,1102,29,36,122,
"2022-06-24 00:00:00",266,1222,42,42,148,
"2022-06-25 00:00:00",264,1404,53,47,169,
"2022-06-26 00:00:00",263,1540,50,49,197,
"2022-06-27 00:00:00",240,1395,49,43,178,
"2022-06-28 00:00:00",266,1359,40,47,147,
"2022-06-29 00:00:00",229,1365,41,50,146,
"2022-06-30 00:00:00",238,1318,43,45,146,
"2022-07-01 00:00:00",237,1339,38,42,150,
"2022-07-02 00:00:00",267,1398,40,45,145,
"2022-07-03 00:00:00",258,1390,47,47,151,
"2022-07-04 00:00:00",230,1425,35,43,163,
"2022-07-05 00:00:00",245,1427,39,38,162,
"2022-07-06 00:00:00",224,1390,39,41,157,
"2022-07-07 00:00:00",248,1380,36,43,153,
"2022-07-08 00:00:00",251,1302,52,43,163,
"2022-07-09 00:00:00",253,1436,65,51,185,
"2022-07-10 00:00:00",280,1422,81,79,209,
"2022-07-11 00:00:00",257,1226,77,58,168,
"2022-07-12 00:00:00",267,1155,78,56,179,
"2022-07-13 00:00:00",241,1179,66,59,151,
"2022-07-14 00:00:00",243,1215,69,63,166,
"2022-07-15 00:00:00",250,1224,68,60,183,
"2022-07-16 00:00:00",250,1328,80,55,203,
"2022-07-17 00:00:00",295,1355,86,64,231,
"2022-07-18 00:00:00",247,1182,70,61,182,
"2022-07-19 00:00:00",231,1140,57,56,176,
"2022-07-20 00:00:00",251,1206,56,55,163,
"2022-07-21 00:00:00",234,1292,58,61,184,
"2022-07-22 00:00:00",231,1311,40,55,160,
"2022-07-23 00:00:00",266,1439,46,46,172,
"2022-07-24 00:00:00",276,1522,47,52,185,
"2022-07-25 00:00:00",247,1392,42,46,158,
"2022-07-26 00:00:00",253,1361,50,42,164,
"2022-07-27 00:00:00",232,1270,49,39,165,
"2022-07-28 00:00:00",232,1227,35,37,172,
"2022-07-29 00:00:00",229,1194,41,38,159,
"2022-07-30 00:00:00",271,1311,46,38,161,
"2022-07-31 00:00:00",237,1316,60,42,177,
"2022-08-01 00:00:00",230,1217,46,30,137,
"2022-08-02 00:00:00",223,1146,43,39,144,
"2022-08-03 00:00:00",217,1105,40,39,153,
"2022-08-04 00:00:00",212,1138,41,37,138,
"2022-08-05 00:00:00",225,1124,40,35,167,
"2022-08-06 00:00:00",253,1367,46,44,184,
"2022-08-07 00:00:00",279,1467,50,42,212,
"2022-08-08 00:00:00",265,1240,39,45,189,
"2022-08-09 00:00:00",247,1265,31,39,177,
"2022-08-10 00:00:00",234,1165,42,41,171,
"2022-08-11 00:00:00",230,1171,40,43,184,
"2022-08-12 00:00:00",248,1112,35,44,161,
"2022-08-13 00:00:00",269,1217,42,34,186,
"2022-08-14 00:00:00",240,1296,37,44,205,
"2022-08-15 00:00:00",253,1143,41,32,179,
"2022-08-16 00:00:00",232,1069,36,32,168,
"2022-08-17 00:00:00",226,1107,38,34,152,
"2022-08-18 00:00:00",210,1088,35,36,178,
"2022-08-19 00:00:00",250,1113,38,32,171,
"2022-08-20 00:00:00",267,1281,38,40,182,
"2022-08-21 00:00:00",291,1347,36,41,229,
"2022-08-22 00:00:00",221,1151,33,29,203,
"2022-08-23 00:00:00",224,1251,36,36,181,
"2022-08-24 00:00:00",225,1218,37,32,179,
"2022-08-25 00:00:00",237,1298,38,40,174,
"2022-08-26 00:00:00",242,1299,36,36,177,
"2022-08-27 00:00:00",262,1429,39,41,176,
"2022-08-28 00:00:00",274,1638,38,33,179,
"2022-08-29 00:00:00",261,1370,34,25,167,
"2022-08-30 00:00:00",249,1409,36,34,165,
"2022-08-31 00:00:00",263,1348,41,30,169,
"2022-09-01 00:00:00",237,1371,33,26,151,
"2022-09-02 00:00:00",243,1432,43,34,161,
"2022-09-03 00:00:00",276,1606,41,32,169,
"2022-09-04 00:00:00",294,1670,34,42,163,
"2022-09-05 00:00:00",260,1600,32,25,153,
"2022-09-06 00:00:00",238,1404,32,27,136,
"2022-09-07 00:00:00",245,1353,29,28,127,
"2022-09-08 00:00:00",277,1265,36,30,135,
"2022-09-09 00:00:00",237,1319,50,30,173,
"2022-09-10 00:00:00",298,1480,41,42,209,
"2022-09-11 00:00:00",288,1548,43,42,197,
"2022-09-12 00:00:00",255,1256,36,35,178,
"2022-09-13 00:00:00",254,1231,32,31,166,
"2022-09-14 00:00:00",242,1245,39,35,165,
"2022-09-15 00:00:00",246,1215,39,32,164,
"2022-09-16 00:00:00",278,1304,37,31,157,
"2022-09-17 00:00:00",296,1495,43,42,193,
"2022-09-18 00:00:00",316,1538,47,41,203,
"2022-09-19 00:00:00",292,1327,36,30,183,
"2022-09-20 00:00:00",259,1221,36,30,146,
"2022-09-21 00:00:00",298,1229,29,30,159,
"2022-09-22 00:00:00",257,1216,33,41,151,
"2022-09-23 00:00:00",246,1276,34,38,161,
"2022-09-24 00:00:00",302,1494,44,34,175,
"2022-09-25 00:00:00",297,1582,43,40,178,
"2022-09-26 00:00:00",287,1280,37,39,165,
"2022-09-27 00:00:00",284,1272,30,36,145,
"2022-09-28 00:00:00",273,1257,39,34,151,
"2022-09-29 00:00:00",278,1221,35,30,157,
"2022-09-30 00:00:00",259,1312,41,35,178,
"2022-10-01 00:00:00",317,1578,45,38,176,
"2022-10-02 00:00:00",335,1576,45,49,197,
"2022-10-03 00:00:00",285,1306,34,36,156,
"2022-10-04 00:00:00",276,1240,34,31,155,430
"2022-10-05 00:00:00",254,1304,40,33,156,365
"2022-10-06 00:00:00",271,1286,36,34,161,318
"2022-10-07 00:00:00",269,1298,32,31,167,281
"2022-10-08 00:00:00",318,1434,39,53,195,305
"2022-10-09 00:00:00",317,1509,51,42,208,285
"2022-10-10 00:00:00",271,1312,37,33,175,247
"2022-10-11 00:00:00",266,1295,36,34,152,205
"2022-10-12 00:00:00",276,1223,38,35,166,205
"2022-10-13 00:00:00",256,1278,40,31,154,177
"2022-10-14 00:00:00",291,1398,44,39,183,173
"2022-10-15 00:00:00",333,1554,56,37,196,184
"2022-10-16 00:00:00",327,1551,52,39,199,181
"2022-10-17 00:00:00",270,1276,35,32,170,132
"2022-10-18 00:00:00",251,1283,40,28,155,120
"2022-10-19 00:00:00",278,1424,45,29,147,111
"2022-10-20 00:00:00",267,1543,38,29,170,98
"2022-10-21 00:00:00",271,1697,49,33,201,116
"2022-10-22 00:00:00",302,1926,53,42,200,161
"2022-10-23 00:00:00",318,2018,53,35,216,164
"2022-10-24 00:00:00",260,1672,42,32,157,131
"2022-10-25 00:00:00",259,1650,43,35,166,117
"2022-10-26 00:00:00",266,1616,41,34,150,103
"2022-10-27 00:00:00",259,1632,41,33,150,96
"2022-10-28 00:00:00",264,1750,45,37,155,107
"2022-10-29 00:00:00",263,1959,48,44,174,104
"2022-10-30 00:00:00",298,1968,53,45,188,108
"2022-10-31 00:00:00",271,1694,40,34,178,82
"2022-11-01 00:00:00",257,1889,52,40,172,98
"2022-11-02 00:00:00",268,1632,48,41,165,84
"2022-11-03 00:00:00",259,1642,47,41,143,81
"2022-11-04 00:00:00",273,1696,46,45,136,101
"2022-11-05 00:00:00",341,1892,52,47,165,129
"2022-11-06 00:00:00",337,1892,57,53,162,145
"2022-11-07 00:00:00",261,1555,52,37,136,113
"2022-11-08 00:00:00",283,1517,186,108,142,97
"2022-11-09 00:00:00",269,1417,242,129,159,102
"2022-11-10 00:00:00",273,1466,224,133,162,83
"2022-11-11 00:00:00",287,1595,207,151,172,69
"2022-11-12 00:00:00",335,1770,218,129,210,89
"2022-11-13 00:00:00",305,1764,212,112,195,84
"2022-11-14 00:00:00",276,1465,153,102,167,62
"2022-11-15 00:00:00",294,1431,115,99,161,77
"2022-11-16 00:00:00",268,1406,108,86,123,73
"2022-11-17 00:00:00",258,1383,84,60,129,71
"2022-11-18 00:00:00",286,1523,102,55,150,59
"2022-11-19 00:00:00",327,1733,109,70,164,86
"2022-11-20 00:00:00",313,1725,96,67,159,77
"2022-11-21 00:00:00",298,1422,68,50,114,57
"2022-11-22 00:00:00",273,1377,59,45,121,56
"2022-11-23 00:00:00",253,1516,67,47,121,63
"2022-11-24 00:00:00",267,1766,71,46,126,68
"2022-11-25 00:00:00",272,1817,76,62,130,68
"2022-11-26 00:00:00",296,2094,101,75,174,73
"2022-11-27 00:00:00",306,2118,108,81,161,81
"2022-11-28 00:00:00",271,1770,72,56,120,70
"2022-11-29 00:00:00",244,1891,87,65,137,71
"2022-11-30 00:00:00",257,1712,67,50,121,57
"2022-12-01 00:00:00",239,1698,61,50,119,58
"2022-12-02 00:00:00",309,1717,72,60,113,58
"2022-12-03 00:00:00",319,2001,83,66,149,71
"2022-12-04 00:00:00",309,1982,83,65,137,75
"2022-12-05 00:00:00",259,1560,56,45,99,50
"2022-12-06 00:00:00",256,1493,56,55,111,54
"2022-12-07 00:00:00",271,1472,56,47,103,47
"2022-12-08 00:00:00",266,1495,57,51,106,55
"2022-12-09 00:00:00",265,1495,55,41,102,47
"2022-12-10 00:00:00",306,1778,79,53,118,47
"2022-12-11 00:00:00",325,1842,63,60,129,68
"2022-12-12 00:00:00",272,1489,50,42,92,43
"2022-12-13 00:00:00",246,1369,51,40,96,47
"2022-12-14 00:00:00",253,1428,61,39,93,37
"2022-12-15 00:00:00",228,1454,60,40,118,35
"2022-12-16 00:00:00",253,1519,55,45,107,43
"2022-12-17 00:00:00",318,1674,68,47,132,49
"2022-12-18 00:00:00",269,1640,63,52,118,49
"2022-12-19 00:00:00",290,1495,59,43,96,44
"2022-12-20 00:00:00",261,1544,56,46,93,46
"2022-12-21 00:00:00",279,1462,54,43,106,45
"2022-12-22 00:00:00",279,1548,56,41,101,50
"2022-12-23 00:00:00",274,1824,62,45,124,58
"2022-12-24 00:00:00",304,1828,77,70,140,60
"2022-12-25 00:00:00",350,2270,78,57,141,71
"2022-12-26 00:00:00",321,2206,82,57,163,73
"2022-12-27 00:00:00",310,2109,78,56,151,73
"2022-12-28 00:00:00",312,2087,73,48,140,68
"2022-12-29 00:00:00",283,2076,78,58,148,74
"2022-12-30 00:00:00",296,2169,77,52,151,73
"2022-12-31 00:00:00",304,2181,82,83,139,79
"2023-01-01 00:00:00",302,1983,80,58,130,91
"2023-01-02 00:00:00",278,1980,71,55,136,107
"2023-01-03 00:00:00",296,1975,70,66,120,103
"2023-01-04 00:00:00",284,1950,71,57,118,129
"2023-01-05 00:00:00",289,2031,80,49,134,135
"2023-01-06 00:00:00",312,2144,70,57,129,145
"2023-01-07 00:00:00",361,2183,75,59,158,192
"2023-01-08 00:00:00",344,2250,67,75,134,213
"2023-01-09 00:00:00",304,1795,58,47,112,207
"2023-01-10 00:00:00",282,1698,66,41,125,166
"2023-01-11 00:00:00",276,1770,56,53,112,170
"2023-01-12 00:00:00",308,1758,51,42,121,183
"2023-01-13 00:00:00",330,1890,63,50,116,159
"2023-01-14 00:00:00",351,2117,67,56,139,174
"2023-01-15 00:00:00",351,2166,75,59,152,213
"2023-01-16 00:00:00",311,1846,63,51,105,151
"2023-01-17 00:00:00",273,1788,54,45,107,142
"2023-01-18 00:00:00",271,1700,59,40,107,118
"2023-01-19 00:00:00",283,1715,54,41,114,138
"2023-01-20 00:00:00",319,1891,63,41,135,131
"2023-01-21 00:00:00",339,2186,76,55,159,152
"2023-01-22 00:00:00",348,2179,81,54,185,136
"2023-01-23 00:00:00",294,1743,51,52,146,103
"2023-01-24 00:00:00",300,1783,48,52,127,115
"2023-01-25 00:00:00",293,1719,51,52,130,101
"2023-01-26 00:00:00",284,1737,49,45,128,83
"2023-01-27 00:00:00",273,1808,57,50,120,83
"2023-01-28 00:00:00",344,2024,62,48,124,103
"2023-01-29 00:00:00",330,2018,61,50,128,97
"2023-01-30 00:00:00",268,1623,47,39,121,80
"2023-01-31 00:00:00",280,1600,54,42,109,69
"2023-02-01 00:00:00",280,1597,41,39,102,79
"2023-02-02 00:00:00",255,1588,55,38,107,64
"2023-02-03 00:00:00",295,1674,55,38,114,58
"2023-02-04 00:00:00",321,1952,49,50,136,72
"2023-02-05 00:00:00",323,1948,56,49,132,91
"2023-02-06 00:00:00",288,1537,43,39,112,63
"2023-02-07 00:00:00",278,1567,42,36,112,58
"2023-02-08 00:00:00",291,1490,51,36,105,65
"2023-02-09 00:00:00",265,1507,47,41,97,49
"2023-02-10 00:00:00",286,1722,46,40,114,49
"2023-02-11 00:00:00",320,1897,58,47,126,59
"2023-02-12 00:00:00",318,2017,59,57,134,68
"2023-02-13 00:00:00",275,1586,42,34,105,51
"2023-02-14 00:00:00",213,1422,42,32,86,46
"2023-02-15 00:00:00",264,1496,39,32,96,39
"2023-02-16 00:00:00",255,1434,42,30,108,39
"2023-02-17 00:00:00",271,1596,50,34,109,45
"2023-02-18 00:00:00",334,1725,54,45,108,45
"2023-02-19 00:00:00",325,1850,69,41,115,51
"2023-02-20 00:00:00",265,1559,42,36,100,45
"2023-02-21 00:00:00",253,1440,42,30,96,45
"2023-02-22 00:00:00",258,1425,36,36,84,39
"2023-02-23 00:00:00",254,1373,42,36,82,33
"2023-02-24 00:00:00",258,1446,35,39,82,40
"2023-02-25 00:00:00",295,1696,43,38,101,44
"2023-02-26 00:00:00",301,1704,56,40,104,42
"2023-02-27 00:00:00",226,1362,35,35,86,35
"2023-02-28 00:00:00",242,1282,36,30,93,52
"2023-03-01 00:00:00",234,1312,40,29,86,52
"2023-03-02 00:00:00",247,1265,55,60,105,68
"2023-03-03 00:00:00",227,1424,46,70,102,65
"2023-03-04 00:00:00",302,1624,67,79,112,67
"2023-03-05 00:00:00",276,1628,66,91,115,62
"2023-03-06 00:00:00",242,1290,66,60,93,57
"2023-03-07 00:00:00",235,1324,64,66,93,47
"2023-03-08 00:00:00",218,1280,57,80,87,42
"2023-03-09 00:00:00",239,1269,73,66,114,38
"2023-03-10 00:00:00",251,1396,53,67,97,45
"2023-03-11 00:00:00",299,1624,78,68,116,46
"2023-03-12 00:00:00",281,1644,65,73,102,47
"2023-03-13 00:00:00",224,1314,53,51,83,50
"2023-03-14 00:00:00",236,1325,44,41,87,36
"2023-03-15 00:00:00",238,1293,45,49,76,39
"2023-03-16 00:00:00",228,1275,41,44,78,37
"2023-03-17 00:00:00",228,1555,53,60,86,36
"2023-03-18 00:00:00",262,1819,65,74,113,35
"2023-03-19 00:00:00",247,1941,66,69,119,49
"2023-03-20 00:00:00",244,1713,54,59,88,40
"2023-03-21 00:00:00",237,1724,47,59,93,34
"2023-03-22 00:00:00",210,1632,51,61,103,35
"2023-03-23 00:00:00",197,1740,48,62,92,36
"2023-03-24 00:00:00",226,1699,51,62,96,37
"2023-03-25 00:00:00",264,1881,57,66,107,42
"2023-03-26 00:00:00",257,1906,60,75,105,48
"2023-03-27 00:00:00",241,1525,58,44,76,38
"2023-03-28 00:00:00",242,1470,46,48,90,30
"2023-03-29 00:00:00",243,1437,43,55,81,34
"2023-03-30 00:00:00",226,1407,43,60,88,33
"2023-03-31 00:00:00",235,1694,49,51,97,29
"2023-04-01 00:00:00",270,2010,58,63,102,33
"2023-04-02 00:00:00",272,2128,57,58,111,35
"2023-04-03 00:00:00",236,1807,43,53,104,29
"2023-04-04 00:00:00",218,1838,38,51,92,27
"2023-04-05 00:00:00",208,1832,42,44,95,30
"2023-04-06 00:00:00",223,1824,37,48,94,26
"2023-04-07 00:00:00",255,2130,44,54,92,31
"2023-04-08 00:00:00",261,2153,50,55,88,30
"2023-04-09 00:00:00",280,2180,52,48,97,28
"2023-04-10 00:00:00",251,1945,43,54,98,26
"2023-04-11 00:00:00",200,1804,35,43,87,20
"2023-04-12 00:00:00",218,1726,37,41,71,22
"2023-04-13 00:00:00",212,1737,38,43,71,47
"2023-04-14 00:00:00",226,1802,47,47,73,57
"2023-04-15 00:00:00",255,1972,51,52,108,57
"2023-04-16 00:00:00",247,1925,51,57,97,65
"2023-04-17 00:00:00",233,1446,33,43,84,47
"2023-04-18 00:00:00",203,1496,37,47,75,50
"2023-04-19 00:00:00",189,1475,33,39,76,42
"2023-04-20 00:00:00",218,1444,36,47,86,44
"2023-04-21 00:00:00",222,1472,37,49,91,39
"2023-04-22 00:00:00",240,1664,39,59,94,41
"2023-04-23 00:00:00",247,1764,47,62,122,46
"2023-04-24 00:00:00",223,1480,40,48,89,36
"2023-04-25 00:00:00",227,1478,33,45,81,40
"2023-04-26 00:00:00",217,1384,35,44,86,36
"2023-04-27 00:00:00",210,1375,33,51,83,33
"2023-04-28 00:00:00",216,1470,40,42,99,32
"2023-04-29 00:00:00",244,1557,45,48,99,28
"2023-04-30 00:00:00",262,1625,50,51,101,37
"2023-05-01 00:00:00",229,1491,39,39,94,34
"2023-05-02 00:00:00",202,1303,44,58,80,23
"2023-05-03 00:00:00",221,1256,47,54,86,27
"2023-05-04 00:00:00",186,1259,44,61,95,25
"2023-05-05 00:00:00",210,1351,48,77,97,30
"2023-05-06 00:00:00",234,1484,57,85,125,37
"2023-05-07 00:00:00",230,1514,61,87,122,34
"2023-05-08 00:00:00",212,1259,63,91,88,26
"2023-05-09 00:00:00",217,1224,48,56,84,21
"2023-05-10 00:00:00",194,1268,47,56,82,20
"2023-05-11 00:00:00",206,1232,39,48,78,17
"2023-05-12 00:00:00",193,1274,42,57,76,22
"2023-05-13 00:00:00",210,1419,47,71,94,31
"2023-05-14 00:00:00",232,1411,47,60,105,25
"2023-05-15 00:00:00",197,1251,36,42,79,24
"2023-05-16 00:00:00",192,1520,42,47,87,24
"2023-05-17 00:00:00",219,1569,43,56,81,24
"2023-05-18 00:00:00",206,1665,40,45,75,22
"2023-05-19 00:00:00",218,1657,42,51,83,21
"2023-05-20 00:00:00",200,1870,50,49,79,25
"2023-05-21 00:00:00",203,1865,45,59,79,28
"2023-05-22 00:00:00",189,1737,33,40,61,17
"2023-05-23 00:00:00",184,1687,29,33,62,18
"2023-05-24 00:00:00",179,1714,44,33,71,24
"2023-05-25 00:00:00",186,1610,31,39,74,21
"2023-05-26 00:00:00",196,1745,32,53,66,19
"2023-05-27 00:00:00",199,1785,35,46,86,27
"2023-05-28 00:00:00",195,1832,44,51,98,22
"2023-05-29 00:00:00",187,1828,31,45,85,26
"2023-05-30 00:00:00",185,1539,32,45,76,15
"2023-05-31 00:00:00",176,1450,34,40,63,22
"2023-06-01 00:00:00",192,1405,28,44,74,15
"2023-06-02 00:00:00",179,1420,35,49,83,17
"2023-06-03 00:00:00",220,1517,37,48,77,23
"2023-06-04 00:00:00",223,1573,41,49,88,20
"2023-06-05 00:00:00",202,1350,36,41,75,17
"2023-06-06 00:00:00",189,1343,35,42,75,23
"2023-06-07 00:00:00",188,1266,33,44,64,17
"2023-06-08 00:00:00",183,1275,35,49,66,16
"2023-06-09 00:00:00",181,1286,40,33,68,18
"2023-06-10 00:00:00",198,1344,36,42,72,21
"2023-06-11 00:00:00",227,1368,39,41,93,22
"2023-06-12 00:00:00",176,1177,32,39,76,16
"2023-06-13 00:00:00",176,1158,35,32,66,18
"2023-06-14 00:00:00",174,1132,30,32,68,19
"2023-06-15 00:00:00",180,1121,30,34,57,17
"2023-06-16 00:00:00",180,1113,33,37,58,17
"2023-06-17 00:00:00",206,1246,34,37,68,18
"2023-06-18 00:00:00",206,1323,39,41,64,20
"2023-06-19 00:00:00",193,1191,36,34,52,21
"2023-06-20 00:00:00",191,1098,44,45,89,21
